구분,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연평균
1996.0,5403.714285714286,8811.428571428572,12219.142857142857,15626.857142857143,19034.571428571428,22442.285714285714,25850.0,24098.0,23325.0,22495.0,22916.666666666668,23338.333333333332,23760.0
1997.0,5568.857142857143,9140.714285714286,12712.571428571428,16284.42857142857,19856.285714285714,23428.142857142855,27000.0,22195.0,22588.0,20400.0,21137.0,21874.0,22611.0
1998.0,5032.285714285714,8066.571428571428,11100.857142857143,14135.142857142857,17169.428571428572,20203.714285714286,23238.0,19475.0,18957.0,19384.75,19812.5,20240.25,20668.0
1999.0,4390.25,6781.5,9172.75,11564.0,13955.25,16346.5,18737.75,21129.0,21000.0,21027.0,21054.0,21081.0,21108.0
2000.0,3992.0,5984.0,7976.0,9968.0,11960.0,13952.0,15944.0,17936.0,16482.0,16691.0,16900.0,17109.0,17318.0
2001.0,4830.428571428572,7659.857142857143,10489.285714285714,13318.714285714286,16148.142857142859,18977.571428571428,21807.0,16230.0,17708.0,17713.5,17719.0,17724.5,17730.0
2002.0,3317.5714285714284,4633.142857142857,5948.714285714286,7264.285714285715,8579.857142857143,9895.428571428572,11211.0,10620.0,14259.0,13530.25,12801.5,12072.75,11344.0
2003.0,4467.285714285714,6931.571428571428,9395.857142857143,11860.142857142857,14324.42857142857,16788.714285714286,19253.0,14802.0,14225.0,14446.25,14667.5,14888.75,15110.0
2004.0,3946.285714285714,5888.571428571428,7830.857142857143,9773.142857142857,11715.42857142857,13657.714285714286,15600.0,16184.0,17691.0,17435.25,17179.5,16923.75,16668.0
2005.0,4714.285714285714,7423.571428571428,10132.857142857143,12842.142857142857,15551.42857142857,18260.714285714286,20970.0,14370.0,12875.0,13447.75,14020.5,14593.25,15166.0
2006.0,3897.25,5788.5,7679.75,9571.0,11462.25,13353.5,15244.75,17136.0,14405.0,11700.0,12937.333333333334,14174.666666666666,15412.0
2007.0,4169.571428571428,6332.142857142857,8494.714285714286,10657.285714285714,12819.857142857141,14982.42857142857,17145.0,11577.0,11897.0,12026.75,12156.5,12286.25,12416.0
2008.0,4485.428571428572,6962.857142857143,9440.285714285714,11917.714285714286,14395.142857142859,16872.571428571428,19350.0,15926.0,14209.0,14502.5,14796.0,15089.5,15383.0
2009.0,4104.857142857143,6200.714285714285,8296.571428571428,10392.42857142857,12488.285714285714,14584.142857142855,16680.0,11323.0,12928.0,12791.0,12654.0,12517.0,12380.0
2010.0,4697.5,7385.0,10072.5,12760.0,15447.5,18135.0,20822.5,23510.0,21259.0,21561.0,21863.0,22165.0,22467.0
2011.0,4120.125,6229.25,8338.375,10447.5,12556.625,14665.75,16774.875,18884.0,14148.0,15063.0,15978.0,16893.0,17808.0
2012.0,4905.714285714286,7799.428571428572,10693.142857142857,13586.857142857143,16480.571428571428,19374.285714285714,22268.0,18205.0,17280.0,17807.5,18335.0,18862.5,19390.0
2013.0,6148.285714285715,10283.57142857143,14418.857142857145,18554.14285714286,22689.428571428572,26824.71428571429,30960.0,25762.0,24400.0,24911.75,25423.5,25935.25,26447.0
2014.0,4662.0,7310.0,9958.0,12606.0,15254.0,17902.0,20550.0,16695.0,16460.0,16711.25,16962.5,17213.75,17465.0
2015.0,5067.571428571428,8120.142857142857,11172.714285714286,14225.285714285714,17277.85714285714,20330.428571428572,23383.0,19960.0,19650.0,19968.75,20287.5,20606.25,20925.0
2016.0,4257.714285714286,6499.428571428572,8741.142857142857,10982.857142857143,13224.57142857143,15466.285714285714,17708.0,15036.0,17400.0,17114.25,16828.5,16542.75,16257.0
2017.0,5321.0,8625.0,11929.0,15233.0,18537.0,21841.0,25145.0,19518.0,18033.0,18744.0,19455.0,20166.0,20877.0
2018.0,5335.857142857143,8653.714285714286,11971.571428571428,15289.42857142857,18607.285714285714,21925.142857142855,25243.0,26186.0,26119.6,26053.2,25986.8,25920.4,25854.0
2019.0,5001.0,7983.0,10965.0,13947.0,16929.0,19911.0,22893.0,21225.0,21364.0,21503.0,21642.0,21781.0,21920.0
2020.0,5286.428571428572,8552.857142857143,11819.285714285714,15085.714285714286,18352.14285714286,21618.571428571428,24885.0,22144.0,22409.2,22674.4,22939.6,23204.8,23470.0
