구분,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연평균
1996.0,6215.285714285715,10434.57142857143,14653.857142857145,18873.14285714286,23092.428571428572,27311.71428571429,31531.0,15120.0,9384.0,12758.0,11804.0,14347.0,16890.0
1997.0,5185.714285714286,8374.428571428572,11563.142857142857,14751.857142857143,17940.571428571428,21129.285714285714,24318.0,13193.0,12972.0,12401.0,11745.0,13144.0,14543.0
1998.0,5222.428571428572,8446.857142857143,11671.285714285714,14895.714285714286,18120.14285714286,21344.571428571428,24569.0,13883.0,11034.0,11391.0,8956.0,11440.5,13925.0
1999.0,4165.428571428572,6331.857142857143,8498.285714285714,10664.714285714286,12831.142857142859,14997.57142857143,17164.0,11050.0,8535.0,11985.0,12000.0,11730.5,11461.0
2000.0,3438.5,4877.0,6315.5,7754.0,9192.5,10631.0,12069.5,13508.0,7613.0,8175.0,7400.0,8599.5,9799.0
2001.0,4490.857142857143,6980.714285714285,9470.571428571428,11960.42857142857,14450.285714285714,16940.142857142855,19430.0,9959.0,8944.0,8958.0,8500.0,9449.0,10398.0
2002.0,4715.285714285714,7428.571428571428,10141.857142857143,12855.142857142857,15568.42857142857,18281.714285714286,20995.0,12165.0,11330.0,11238.0,9860.0,11643.5,13427.0
2003.0,5810.714285714286,9618.428571428572,13426.142857142857,17233.857142857145,21041.571428571428,24849.285714285714,28657.0,19062.0,13157.0,15119.0,14720.0,11222.0,17001.0
2004.0,7503.333333333333,13002.666666666666,18502.0,24001.333333333332,29500.666666666664,35000.0,28327.0,16817.0,16316.0,19873.0,20133.333333333332,20393.666666666668,20654.0
2005.0,7725.0,13445.0,19165.0,24885.0,30605.0,36325.0,27236.0,13567.0,13318.0,12524.0,11971.0,14647.5,17324.0
2006.0,5699.428571428572,9392.857142857143,13086.285714285714,16779.714285714286,20473.14285714286,24166.571428571428,27860.0,22091.0,13482.0,14289.0,13451.0,16055.5,18660.0
2007.0,5716.857142857143,9426.714285714286,13136.571428571428,16846.428571428572,20556.285714285714,24266.142857142855,27976.0,18845.0,15212.0,15309.0,15500.0,17118.0,18099.0
2008.0,6046.0,10084.0,14122.0,18160.0,22198.0,26236.0,30274.0,19940.0,12476.0,15071.0,16507.0,17943.0,19379.0
2009.0,5264.857142857143,8520.714285714286,11776.571428571428,15032.42857142857,18288.285714285714,21544.142857142855,24800.0,14229.0,14309.0,14390.0,12557.0,14334.0,16111.0
2010.0,7052.142857142857,12094.285714285714,17136.428571428572,22178.571428571428,27220.714285714283,32262.85714285714,37305.0,25409.0,18379.0,15771.0,12920.0,16627.5,20335.0
2011.0,6623.714285714285,11236.42857142857,15849.142857142855,20461.85714285714,25074.571428571428,29687.28571428571,34300.0,27745.0,19460.0,20350.0,22764.0,23172.0,23580.0
2012.0,5734.142857142857,9456.285714285714,13178.428571428572,16900.571428571428,20622.714285714286,24344.857142857145,28067.0,21118.0,17790.0,19733.0,17286.0,18963.5,20641.0
2013.0,6031.142857142857,10049.285714285714,14067.428571428572,18085.571428571428,22103.714285714286,26121.857142857145,30140.0,21962.0,16333.0,16667.0,17233.0,18371.0,19509.0
2014.0,4991.0,7968.0,10945.0,13922.0,16899.0,19876.0,22853.0,16958.0,15100.0,13844.0,14877.0,15910.0,16943.0
2015.0,5324.714285714286,8634.428571428572,11944.142857142857,15253.857142857143,18563.571428571428,21873.285714285714,25183.0,21510.0,16000.0,12771.0,12800.0,15374.5,17949.0
2016.0,5216.857142857143,8417.714285714286,11618.571428571428,14819.42857142857,18020.285714285714,21221.142857142855,24422.0,19655.0,17263.0,15815.0,17050.666666666668,18286.333333333332,19522.0
2017.0,5334.571428571428,8652.142857142857,11969.714285714286,15287.285714285714,18604.85714285714,21922.428571428572,25240.0,23891.0,20971.0,18500.0,19723.333333333332,20946.666666666668,22170.0
2018.0,5232.142857142857,8446.285714285714,11660.428571428572,14874.57142857143,18088.714285714286,21302.857142857145,24517.0,23082.0,22588.0,22433.0,22635.666666666668,22838.333333333332,23041.0
2019.0,5215.285714285714,8411.571428571428,11607.857142857143,14804.142857142857,18000.428571428572,21196.714285714286,24393.0,19952.0,17389.0,16838.0,17668.0,18498.0,19328.0
2020.0,5403.0,8786.0,12169.0,15552.0,18935.0,22318.0,25701.0,23571.0,21720.0,20284.0,21071.333333333332,21858.666666666668,22646.0
